room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1063499,5750170,Private room,,Yeonnam-dong,10,5,5,1,76,,37.562375,126.926676,14:31.4
1062159,5750170,Private room,,Yeonnam-dong,37,4.5,2,1,31,1,37.562226,126.926389,22:27.7
3579464,7476355,Private room,,Donggyo-dong,0,,1,1,33,2,37.559996,126.92471,43:46.4
1852963,9638984,Private room,,Yeonnam-dong,3,5,4,1,61,1,37.562174,126.926972,03:51.0
7273305,28852539,Private room,,Donggyo-dong,3,2.5,3,1,39,1,37.558131,126.925322,07:57.6
1852965,9638984,Private room,,Yeonnam-dong,4,5,4,1,61,1,37.561992,126.927178,54:01.3
1852919,9638984,Private room,,Yeonnam-dong,3,4.5,4,1,78,1,37.560754,126.92547,15:17.7
7272190,28852539,Private room,,Donggyo-dong,0,,2,1,28,1,37.557724,126.926974,16:49.7
1852936,9638984,Private room,,Donggyo-dong,9,5,5,1,87,1,37.560641,126.926189,18:12.8
7272835,28852539,Private room,,Donggyo-dong,0,,2,1,28,1,37.557994,126.926845,08:21.4
5253833,27041752,Private room,,Yeonnam-dong,18,5,2,1,25,1,37.562709,126.922629,24:00.6
8870461,31061721,Private room,,Nogosan-dong,5,4.5,2,1,46,1,37.555292,126.934004,33:24.5
3899378,20114429,Private room,,Donggyo-dong,0,,4,1,71,1,37.558503,126.923316,28:52.4
3951728,20114429,Private room,,Donggyo-dong,0,,4,1,71,1,37.55868,126.92535,23:59.8
4689314,24125761,Private room,,Donggyo-dong,0,,1,1,43,1,37.556506,126.925399,32:40.2
4689285,24125761,Private room,,Seogyo-dong,0,,1,1,35,1,37.556699,126.927216,14:10.9
8641728,21120931,Private room,,Donggyo-dong,0,,2,1,43,1,37.556267,126.92904,22:25.5
6576894,9116568,Private room,,Donggyo-dong,1,,1,1,31,1,37.559984,126.924866,34:09.4
6494140,33941960,Private room,,Yeonnam-dong,0,,2,1,61,2,37.561726,126.921862,56:20.1
3601394,11983627,Private room,,Donggyo-dong,0,,2,1,42,1,37.558479,126.923526,53:53.1
3469681,11983627,Private room,,Donggyo-dong,4,4.5,2,1,39,1,37.558335,126.923079,41:57.6
11491614,12945693,Private room,,Yeonnam-dong,0,,2,1,35,1,37.562617,126.924593,10:09.0
1500786,3988979,Private room,,Yeonnam-dong,0,,3,1,67,1,37.559791,126.922028,41:55.9
8525656,10284225,Private room,,Donggyo-dong,0,,2,1,68,1,37.559551,126.924767,46:13.5
4689355,24125761,Private room,,Donggyo-dong,0,,2,1,70,1,37.556668,126.92543,39:39.6
9204294,9116568,Private room,,Seogyo-dong,0,,2,1,22,1,37.55527,126.929804,47:29.7
5137415,9116568,Private room,,Donggyo-dong,2,,1,1,31,1,37.560042,126.926321,44:05.9
1058820,5750170,Private room,,Donggyo-dong,4,5,4,1,60,1,37.561116,126.926124,31:48.8
1501278,3988979,Private room,,Yeonnam-dong,0,,4,1,90,1,37.56065,126.922845,02:32.8
3951810,20114429,Private room,,Donggyo-dong,1,,4,1,71,1,37.558318,126.924823,59:16.3
8155694,43055310,Private room,,Changcheon-dong,0,,2,1,70,1,37.560031,126.92715,16:14.9
5647788,29268986,Private room,,Donggyo-dong,1,,4,1,66,1,37.560852,126.926576,44:08.9
6494126,33941960,Private room,,Yeonnam-dong,0,,2,1,61,3,37.560517,126.921787,43:24.3
12157415,64406890,Private room,,Seogyo-dong,0,,3,1,37,1,37.556011,126.929399,03:08.2
9264126,25668512,Private room,,Donggyo-dong,0,,2,1,88,1,37.558586,126.925285,54:16.8
2028088,10284225,Private room,,Donggyo-dong,0,,2,1,53,,37.560655,126.924225,32:37.5
6494169,33941960,Private room,,Yeonnam-dong,0,,4,1,105,2,37.561124,126.923513,46:18.7
6889518,26038362,Private room,,Seogyo-dong,2,,3,1,53,1,37.555471,126.924675,47:08.0
13033627,22261535,Private room,,Donggyo-dong,0,,4,1,55,1,37.559593,126.924927,55:45.9
1700776,2403998,Private room,,Donggyo-dong,12,4,2,1,23,1,37.558319,126.923518,01:38.6
3357922,4401083,Private room,,Yeonnam-dong,15,5,7,1,88,2,37.5617,126.921945,10:45.4
3921157,2403998,Private room,,Donggyo-dong,3,3.5,4,1,28,1,37.558965,126.923644,38:55.4
5948408,10284225,Private room,,Donggyo-dong,0,,4,1,70,1,37.560992,126.926403,41:53.1
10793673,51641301,Private room,,Hyeonseok-dong,0,,4,1,88,1,37.544501,126.933345,05:16.8
2428360,11677529,Private room,,Donggyo-dong,45,4,2,1,33,1,37.558783,126.926653,23:29.7
2292794,9862035,Private room,,Donggyo-dong,24,4.5,3,1,31,2,37.558735,126.922848,34:00.3
8418435,25252074,Private room,,Changcheon-dong,1,,2,1,31,2,37.559234,126.928735,02:29.3
6519705,30686114,Private room,,Donggyo-dong,8,5,4,1,65,,37.55636,126.924009,05:05.7
4987753,13581627,Private room,,Seogyo-dong,29,4.5,2,1,30,2,37.554278,126.926471,52:46.7
8907494,46590745,Private room,,Singye-dong,3,4.5,2,1,49,2,37.536576,126.968095,44:30.4
4199995,3303906,Private room,,Changjeon-dong,4,4.5,8,1,130,1,37.552118,126.92868,57:31.7
3669551,18622394,Private room,,Namyeong-dong,0,,4,1,61,1,37.54443,126.972654,39:11.7
2384291,12174878,Private room,,Nogosan-dong,0,,2,1,53,1,37.554142,126.938113,23:51.8
848720,2425962,Private room,,Donggyo-dong,3,4.5,2,1,53,1,37.559618,126.923135,06:41.2
13046361,25910922,Private room,,Sangsu-dong,0,,6,1,123,,37.548855,126.922715,12:20.7
6330027,32945041,Private room,,Gongdeok-dong,0,,1,1,26,3,37.548879,126.952199,59:00.7
11004383,13654247,Private room,,Nogosan-dong,0,,1,1,14,1,37.556486,126.942138,51:31.1
11000197,57082321,Private room,,Namdaemunno 5(o)-ga,4,4.5,2,1,53,1,37.554066,126.974036,42:24.4
677381,3203860,Private room,,Seogyo-dong,13,4.5,2,1,42,2,37.553636,126.927948,08:12.8
5186488,23588187,Private room,,Donggyo-dong,3,4.5,1,1,38,1,37.560068,126.923122,34:05.9
6364977,1717424,Private room,,Seogyo-dong,0,,5,1,88,1,37.556131,126.926468,18:42.4
7940947,38971395,Private room,,Seogyo-dong,0,,1,1,39,1,37.556409,126.92609,08:45.0
10983593,54183729,Private room,,Seogyo-dong,0,,1,1,34,1,37.552262,126.924019,06:43.8
2778169,14208579,Private room,,Cheongam-dong,1,,3,1,78,2,37.535315,126.945991,27:00.4
7940793,38971395,Private room,,Seogyo-dong,0,,2,1,56,1,37.555096,126.925983,31:13.9
7484148,31061721,Private room,,Nogosan-dong,3,4.5,1,1,34,1,37.553905,126.935795,21:16.1
9206360,47832139,Private room,,Seogyo-dong,9,4.5,1,1,20,1,37.553771,126.921772,10:40.1
1781070,9347317,Private room,,Daeheung-dong,41,5,1,1,21,2,37.54863,126.943466,59:07.7
2773886,10377439,Private room,,Seogyo-dong,32,5,3,1,61,1,37.55329,126.922631,06:48.7
6202497,32159977,Private room,,Donggyo-dong,0,,4,1,111,1,37.556162,126.929801,42:23.9
9815051,49713544,Private room,,Seogyo-dong,2,,2,1,53,1,37.554009,126.926154,37:05.3
7310085,37954578,Private room,,Malli-dong 1(il)-ga,0,,4,1,71,1,37.556156,126.965758,31:51.5
13198858,17058919,Private room,,Yeonnam-dong,0,,2,1,50,1,37.561567,126.92545,40:52.6
10221047,41024516,Private room,,Dohwa-dong,0,,6,1,70,1,37.54272,126.952051,23:52.2
7586232,18622394,Private room,,Garwol-dong,1,,3,1,48,1,37.545206,126.972445,40:55.5
7955582,41954328,Private room,,Sinsu-dong,0,,2,1,70,1,37.548373,126.932823,57:19.2
3159106,16030293,Private room,,Donggyo-dong,6,4.5,2,1,57,2,37.559314,126.925085,12:23.1
1348560,7315720,Private room,,Sinsu-dong,0,,1,1,100,1,37.547744,126.937467,07:47.2
12116604,64871825,Private room,,Hangangno 2(i)-ga,0,,2,1,80,1,37.533251,126.969142,31:45.6
11329091,47300611,Private room,,Donggyo-dong,0,,3,1,40,1,37.559152,126.925708,55:06.9
12114779,28265944,Private room,,Yeonnam-dong,0,,2,1,52,1,37.562658,126.924102,06:18.8
8203132,30686114,Private room,,Donggyo-dong,2,,5,1,75,,37.557656,126.923809,59:44.2
7815268,2008249,Private room,,Cheongpa-dong 1(il)-ga,0,,1,1,35,1,37.549227,126.968941,51:50.2
7925256,41024516,Private room,,Dohwa-dong,0,,6,1,88,1,37.5424,126.952606,04:08.6
7705015,14638745,Private room,,Seogyo-dong,8,5,4,1,68,2,37.555063,126.927639,40:49.0
5177427,13581627,Private room,,Seogyo-dong,2,,2,1,30,2,37.554687,126.92763,31:06.7
11684111,6158987,Private room,,Seogye-dong,1,,4,1,57,1,37.554687,126.967492,10:09.5
6207065,15860283,Private room,,Seogyo-dong,1,,4,1,78,3,37.553986,126.928846,12:54.4
9846870,41443896,Private room,,Gongdeok-dong,0,,4,1,70,1,37.549368,126.953688,08:05.4
3671592,18622394,Private room,,Namyeong-dong,1,,2,1,35,1,37.544737,126.972941,53:53.3
9034619,44210160,Private room,,Yeonnam-dong,1,,1,1,29,2,37.563693,126.926301,36:04.2
13005357,71721427,Private room,,Cheongpa-dong 1(il)-ga,0,,2,1,20,1,37.549378,126.968154,26:57.3
6839914,35826181,Private room,,Changcheon-dong,0,,1,1,31,1,37.555585,126.935902,42:09.9
12445704,20043173,Private room,,Donggyo-dong,1,,2,1,29,2,37.55547,126.922651,07:17.7
6453580,12112552,Private room,,Cheongpa-dong 1(il)-ga,12,5,2,1,32,,37.548838,126.964054,49:53.8
12103156,50110542,Private room,,Malli-dong 1(il)-ga,3,5,2,1,44,1,37.555782,126.966659,37:34.8
6202335,32159977,Private room,,Donggyo-dong,1,,3,1,94,1,37.557464,126.930316,53:32.4
5853375,25727391,Private room,,Yeomni-dong,1,,2,1,69,1,37.545092,126.945292,38:20.5
7048781,36689430,Private room,,Dongja-dong,10,4.5,3,1,43,2,37.552778,126.969763,12:36.6
6202429,32159977,Private room,,Donggyo-dong,2,,3,1,94,1,37.557164,126.930808,35:10.8
10388581,37954578,Private room,,Malli-dong 1(il)-ga,0,,2,1,35,1,37.554765,126.96711,24:27.6
9616595,48289835,Private room,,Bongnae-dong 2(i)-ga,8,5,2,1,67,2,37.554932,126.971668,45:38.9
13000083,19322839,Private room,,Seogye-dong,1,,1,1,25,1,37.554756,126.968695,47:47.1
10389302,40506021,Private room,,Ahyeon-dong,1,,2,1,23,1,37.556204,126.960335,58:41.1
10148393,36879839,Private room,,Changjeon-dong,0,,1,1,29,1,37.552166,126.927332,13:24.8
3793504,14668912,Private room,,Seogyo-dong,9,5,2,1,61,1,37.554264,126.926166,37:32.3
12472077,19322839,Private room,,Seogye-dong,0,,2,1,30,1,37.553755,126.966869,20:49.2
5386477,23588187,Private room,,Donggyo-dong,10,4.5,2,1,50,1,37.559942,126.922858,24:25.5
9270888,39986854,Private room,,Seogyo-dong,4,5,2,1,30,1,37.554997,126.925557,26:55.0
7859703,30075390,Private room,,Donggyo-dong,2,,2,1,59,1,37.560575,126.925783,17:46.3
8961393,42835829,Private room,,Singongdeok-dong,0,,2,1,48,2,37.544268,126.956503,48:34.6
7379308,38657107,Private room,,Dongja-dong,13,4.5,1,1,26,1,37.552645,126.973232,56:38.2
4305421,22308453,Private room,,Daehyeon-dong,12,4.5,2,1,48,1,37.558454,126.942601,01:10.0
11331097,59291790,Private room,,Nogosan-dong,7,4.5,4,1,53,,37.555907,126.934076,04:48.4
7117136,28328738,Private room,,Nogosan-dong,15,4.5,3,1,50,1,37.554945,126.942618,24:05.0
8908986,46590745,Private room,,Munbae-dong,0,,2,1,45,2,37.536435,126.968292,24:14.4
829216,4116397,Private room,,Nogosan-dong,32,4.5,2,1,53,1,37.556284,126.941763,08:10.6
8604522,5804811,Private room,,Sangsu-dong,10,4.5,2,1,42,1,37.545389,126.925187,47:38.8
11816311,54527346,Private room,,Seogyo-dong,0,,5,1,54,1,37.555698,126.928585,42:48.1
12975556,19322839,Private room,,Seogye-dong,1,,3,1,33,1,37.553726,126.967467,22:02.3
9845937,2008249,Private room,,Seogye-dong,0,,1,1,35,1,37.550711,126.970389,57:00.9
5991500,31108852,Private room,,Gongdeok-dong,4,5,2,1,70,1,37.544514,126.950343,27:54.5
13100076,62478005,Private room,,Daeheung-dong,0,,1,1,18,15,37.549078,126.942754,23:44.6
12169070,61387403,Private room,,Gongdeok-dong,0,,1,1,88,1,37.547852,126.950695,58:16.6
4904658,5804811,Private room,,Sangsu-dong,27,5,2,1,41,1,37.548227,126.925748,59:38.4
11914481,29544267,Private room,,Changcheon-dong,0,,1,1,16,7,37.558638,126.93494,24:13.1
13144907,23845121,Private room,,Gongdeok-dong,0,,2,1,34,1,37.54799,126.955222,26:31.0
13144645,23845121,Private room,,Gongdeok-dong,0,,1,1,27,1,37.546955,126.954587,02:40.2
6553664,30677554,Private room,,Seogyo-dong,36,4.5,2,1,40,2,37.55441,126.927515,31:44.7
12176342,13581627,Private room,,Seogyo-dong,13,5,2,1,28,2,37.555686,126.928175,41:00.7
13068422,29139471,Private room,,Seogyo-dong,0,,2,1,27,1,37.555605,126.915616,21:42.3
4608352,9116568,Private room,,Donggyo-dong,10,4,1,1,31,1,37.558749,126.925115,43:33.0
11199162,30686114,Private room,,Donggyo-dong,4,5,5,1,73,,37.556132,126.924041,57:33.8
1991588,10003591,Private room,,Yeonnam-dong,17,4.5,3,1,43,1,37.562519,126.920107,23:21.7
6506986,33941960,Private room,,Yeonnam-dong,0,,2,1,53,2,37.561068,126.921258,59:58.6
6217079,30075390,Private room,,Yeonnam-dong,4,5,2,1,45,1,37.561739,126.925987,17:41.5
879395,3203860,Private room,,Seogyo-dong,15,4.5,2,1,42,2,37.553658,126.928116,19:02.8
4871070,25057426,Private room,,Nogosan-dong,17,5,5,1,53,2,37.554805,126.936738,31:10.5
10791904,55838791,Private room,,Yeonnam-dong,0,,1,1,33,1,37.560257,126.921787,39:55.0
11148837,57963025,Private room,,Changcheon-dong,2,,1,1,20,1,37.558087,126.93669,33:03.4
9889199,50330071,Private room,,Yeonnam-dong,10,5,2,1,43,1,37.56083,126.919538,03:10.8
846842,4299536,Private room,,Yeonnam-dong,0,,2,1,39,1,37.559199,126.920963,55:48.5
11937122,38969612,Private room,,Seogyo-dong,7,4.5,2,1,40,1,37.552612,126.923953,22:55.0
11351028,22364157,Private room,,Changcheon-dong,0,,1,1,30,1,37.559826,126.928066,56:21.9
3732285,9116568,Private room,,Yeonhui-dong,0,,2,1,174,1,37.562281,126.928922,00:48.6
10127307,51973371,Private room,,Yeomni-dong,0,,2,1,61,2,37.547905,126.94529,12:01.2
6364993,1717424,Private room,,Seogyo-dong,0,,2,1,69,1,37.554145,126.926752,17:00.9
11420709,56920309,Private room,,Seogyo-dong,0,,4,1,87,1,37.555634,126.913444,58:16.3
5806180,30123362,Private room,,Munbae-dong,4,5,2,1,26,3,37.537713,126.968049,24:21.2
6067121,31440560,Private room,,Donggyo-dong,1,,1,1,43,1,37.556968,126.929557,31:24.6
6545859,27025489,Private room,,Wonhyoro 1(iI)-ga,1,,2,1,26,3,37.538627,126.968562,44:24.0
11815700,54527346,Private room,,Donggyo-dong,2,,2,1,26,1,37.557214,126.92852,43:35.1
7711173,30027647,Private room,,Seogyo-dong,3,3.5,2,1,37,2,37.549728,126.918937,20:24.4
5550145,28653977,Private room,,Hajung-dong,8,4,2,1,70,1,37.544701,126.928602,51:19.1
8418122,25252074,Private room,,Changcheon-dong,6,4,1,1,22,2,37.559229,126.928392,40:47.1
10714945,55373406,Private room,,Yangpyeong-dong 1(il)-ga,0,,2,1,35,1,37.524704,126.891122,47:37.8
9324153,44900080,Private room,,Daebang-dong,0,,2,1,35,3,37.511185,126.927427,19:44.5
10863055,41456566,Private room,,Sangsu-dong,0,,1,1,70,1,37.546091,126.922335,24:39.4
5501163,23588187,Private room,,Yeonnam-dong,5,4.5,2,1,50,1,37.55981,126.92207,23:09.9
11978813,34237325,Private room,,Seogyo-dong,0,,1,1,33,1,37.553707,126.913097,53:57.8
4925812,22140521,Private room,,Seongsan-dong,0,,2,1,74,1,37.561417,126.915864,19:53.2
10212611,34237325,Private room,,Seogyo-dong,1,,1,1,26,1,37.553066,126.913979,09:14.3
11331069,59291790,Private room,,Changcheon-dong,3,4.5,4,1,43,1,37.557734,126.936278,38:52.0
11525078,45430719,Private room,,Seongsan-dong,1,,2,1,26,3,37.561162,126.908923,46:39.3
13085478,62478005,Private room,,Daeheung-dong,0,,1,1,18,15,37.547587,126.943788,08:19.7
6453282,22511466,Private room,,Yeouido-dong,0,,1,1,52,1,37.523942,126.929893,52:03.8
12668088,10645231,Private room,,Seogyo-dong,0,,2,1,53,1,37.556497,126.927131,31:29.4
11422153,6328860,Private room,,Ichon-dong,3,5,2,1,43,1,37.521648,126.973157,49:55.7
8745381,45876529,Private room,,Ichon-dong,0,,2,1,131,1,37.520557,126.970944,26:40.3
6173297,2805812,Private room,,Seogyo-dong,1,,3,1,33,1,37.555826,126.925279,50:25.2
11072369,56541596,Private room,,Dorim-dong,5,4.5,4,1,18,1,37.508031,126.897296,01:12.2
1932295,9954897,Private room,,Seogyo-dong,0,,2,1,36,1,37.555403,126.919265,47:13.8
682237,3475953,Private room,,Seogyo-dong,2,,2,1,35,1,37.554627,126.918277,41:03.9
682618,3475968,Private room,,Seogyo-dong,5,3.5,2,1,50,1,37.555876,126.916313,07:31.1
686952,3475968,Private room,,Seogyo-dong,3,5,4,1,78,1,37.554343,126.914986,40:47.0
4789133,24686239,Private room,,Seogyo-dong,5,5,2,1,33,1,37.557571,126.910402,28:14.1
4308173,22199497,Private room,,Seogyo-dong,0,,2,1,53,2,37.554357,126.913714,03:05.7
6505620,26626882,Private room,,Seogyo-dong,0,,4,1,20,1,37.557739,126.915206,09:48.8
6437545,24686239,Private room,,Seogyo-dong,1,,3,1,45,1,37.557886,126.910489,29:55.3
1115607,6072242,Private room,,Yeonnam-dong,7,4.5,4,1,57,1,37.562761,126.921208,40:08.8
6679246,18927137,Private room,,Yeonnam-dong,1,,2,1,52,1,37.562085,126.920046,21:41.6
4496384,18927137,Private room,,Yeonnam-dong,3,4.5,2,1,52,1,37.562676,126.921481,08:27.4
9052346,47228317,Private room,,Yeonnam-dong,5,5,1,1,31,2,37.561026,126.92018,56:25.2
4999137,25780009,Private room,,Yeonnam-dong,2,,2,1,36,1,37.562079,126.920961,33:05.3
7501736,38307259,Private room,,Mok-dong,2,,2,1,22,1,37.546004,126.871156,23:09.6
958923,5218513,Private room,,Mok-dong,1,,2,1,35,1,37.538792,126.879142,42:01.6
958924,5218513,Private room,,Mok-dong,0,,2,1,35,1,37.540054,126.879851,45:47.3
6305539,31536382,Private room,,Seogyo-dong,2,,2,1,55,2,37.555245,126.918236,11:52.8
5481493,11002225,Private room,,Yeonnam-dong,1,,4,1,74,2,37.563132,126.917456,18:02.9
780587,3822942,Private room,,Seongsan-dong,11,4.5,2,1,20,2,37.558389,126.915624,57:47.7
1932390,9954897,Private room,,Seogyo-dong,1,,8,1,72,1,37.556244,126.919314,37:36.6
1063608,5763843,Private room,,Dangsan-dong 5(o)-ga,0,,2,1,69,1,37.529614,126.904099,47:34.3
2342375,11002225,Private room,,Yeonnam-dong,0,,4,1,78,2,37.563097,126.919045,18:35.0
4021969,19438902,Private room,,Seogyo-dong,0,,4,1,31,1,37.555686,126.91808,17:49.8
5526698,2294563,Private room,,Yeonnam-dong,25,5,2,1,35,1,37.56072,126.919181,47:56.1
9055396,47228317,Private room,,Yeonnam-dong,0,,4,1,78,1,37.559845,126.920582,58:24.8
9056773,47228317,Private room,,Yeonnam-dong,6,5,2,1,43,1,37.559912,126.920325,40:29.9
2251046,11496585,Private room,,Donggyo-dong,0,,2,1,48,1,37.558122,126.920837,38:51.9
682214,3475968,Private room,,Seogyo-dong,4,4.5,1,1,40,1,37.554305,126.916454,23:26.7
4458484,22510964,Private room,,Seogyo-dong,2,,2,1,42,1,37.550303,126.92085,39:56.5
4276157,22199497,Private room,,Seogyo-dong,0,,1,1,22,2,37.554198,126.914791,47:23.4
3605740,11983627,Private room,,Donggyo-dong,0,,4,1,77,1,37.558973,126.921298,34:07.2
10180952,12047202,Private room,,Seongsan-dong,0,,2,1,17,1,37.56341,126.903748,19:35.9
3605636,11983627,Private room,,Donggyo-dong,0,,2,1,74,1,37.558937,126.921239,42:30.3
6159822,31691224,Private room,,Seogyo-dong,0,,2,1,150,1,37.554287,126.916078,02:57.3
5481825,11002225,Private room,,Yeonnam-dong,1,,6,1,111,2,37.563102,126.918105,47:15.1
12762969,39595053,Private room,,Yeonnam-dong,0,,2,1,29,1,37.562424,126.920831,48:15.3
4496915,18927137,Private room,,Yeonnam-dong,0,,4,1,87,1,37.561812,126.920505,16:31.3
4865570,24350029,Private room,,Seogyo-dong,5,4,10,1,206,1,37.554994,126.915148,22:07.5
7266402,38045460,Private room,,Seogyo-dong,0,,2,1,61,1,37.555541,126.918824,31:27.8
7189935,27941667,Private room,,Mangwon-dong,0,,2,1,31,1,37.5564,126.907527,23:10.4
4977693,22140521,Private room,,Seongsan-dong,0,,3,1,96,1,37.560107,126.914451,31:01.9
3605697,11983627,Private room,,Donggyo-dong,0,,4,1,77,1,37.558397,126.921352,41:59.0
10623043,17947050,Private room,,Seogyo-dong,0,,7,1,121,1,37.556673,126.917502,00:53.1
1152351,6316417,Private room,,Yangpyeong-dong 4(sa)-ga,0,,2,1,47,1,37.537275,126.89779,22:55.3
6516829,30747847,Private room,,Seogyo-dong,0,,5,1,174,1,37.555327,126.919596,55:04.6
6305975,260671,Private room,,Mok-dong,0,,2,1,46,1,37.547033,126.877007,09:25.1
9085285,24598866,Private room,,Dangsan-dong 4(sa)-ga,0,,2,1,45,1,37.529924,126.900912,54:31.2
10058467,51561694,Private room,,Seogyo-dong,0,,4,1,131,1,37.555517,126.913101,01:46.2
10623099,17947050,Private room,,Seogyo-dong,0,,4,1,66,1,37.556237,126.917353,16:19.1
10620561,17947050,Private room,,Seogyo-dong,0,,2,1,42,1,37.557073,126.916051,51:10.6
5423292,17432814,Private room,,Yeonnam-dong,0,,1,1,43,2,37.559235,126.919492,45:13.6
6516867,30747847,Private room,,Seogyo-dong,0,,2,1,105,1,37.55555,126.919191,41:14.2
2251078,11496585,Private room,,Donggyo-dong,1,,1,1,37,1,37.558007,126.919732,02:41.5
8163303,4299536,Private room,,Yeonnam-dong,0,,1,1,30,1,37.559983,126.920212,17:19.5
6466625,24686239,Private room,,Seogyo-dong,6,4,2,1,29,1,37.557744,126.910416,11:36.6
4987714,22140521,Private room,,Seongsan-dong,0,,3,1,105,1,37.560838,126.915703,52:59.8
1240251,3822942,Private room,,Seongsan-dong,6,4,2,1,19,2,37.558846,126.916149,20:18.3
9052517,47228317,Private room,,Yeonnam-dong,15,5,2,1,43,2,37.560065,126.920405,55:11.0
3125389,13553901,Private room,,Seongsan-dong,0,,2,1,61,1,37.560342,126.909024,42:30.8
8018717,40014891,Private room,,Mangwon-dong,3,4.5,2,1,22,1,37.562168,126.903246,28:40.4
10419388,53663557,Private room,,Seogyo-dong,0,,2,1,70,1,37.555211,126.918569,01:48.8
6759543,33442728,Private room,,Yeonnam-dong,0,,3,1,61,1,37.559174,126.919041,55:07.7
10621400,17947050,Private room,,Seogyo-dong,1,,2,1,42,1,37.557184,126.917677,01:14.2
539604,2425962,Private room,,Yeonnam-dong,4,3.5,4,1,78,1,37.561669,126.920598,17:21.6
1187284,6072242,Private room,,Yeonnam-dong,5,5,3,1,53,1,37.562308,126.919728,31:04.3
3304496,13510793,Private room,,Mok-dong,0,,1,1,39,1,37.535475,126.872218,32:50.0
12691060,68978857,Private room,,Seogyo-dong,0,,2,1,47,1,37.556886,126.91547,06:15.5
11363900,53663557,Private room,,Seogyo-dong,0,,3,1,105,1,37.555542,126.91747,49:54.9
2795486,14300480,Private room,,Mangwon-dong,0,,1,1,43,1,37.55965,126.903852,41:08.0
12824589,45430719,Private room,,Seongsan-dong,0,,4,1,39,3,37.560745,126.908376,54:23.0
11616832,3808710,Private room,,Donggyo-dong,0,,2,1,48,1,37.55822,126.920822,14:54.6
11167408,56920309,Private room,,Seogyo-dong,1,,6,1,122,1,37.554852,126.915096,31:52.7
11363688,53663557,Private room,,Seogyo-dong,0,,2,1,88,1,37.555143,126.919438,17:45.1
4274728,22188811,Private room,,Mok-dong,0,,2,1,43,7,37.543321,126.880306,54:30.6
10371578,22140521,Private room,,Seongsan-dong,7,5,2,1,52,1,37.559885,126.91509,06:17.7
12824276,45430719,Private room,,Seongsan-dong,0,,1,1,26,3,37.561652,126.906701,36:17.4
7628006,40014891,Private room,,Seongsan-dong,3,5,3,1,26,1,37.56245,126.901851,29:57.2
4855528,17986811,Private room,,Seongsan-dong,1,,2,1,41,1,37.55977,126.909195,15:19.1
8248088,14060989,Private room,,Seogyo-dong,0,,2,1,28,3,37.555115,126.914654,46:49.3
10575091,6610383,Private room,,Seongsan-dong,0,,1,1,17,6,37.561223,126.908523,18:30.7
9202126,17986439,Private room,,Mangwon-dong,0,,2,1,30,2,37.555642,126.910159,32:03.1
6007608,27296510,Private room,,Mangwon-dong,7,4.5,2,1,26,1,37.557343,126.901642,47:33.3
9977807,51269828,Private room,,Hapjeong-dong,0,,5,1,96,1,37.550912,126.909548,38:46.8
4968094,9159918,Private room,,Mangwon-dong,7,5,3,1,48,2,37.558949,126.896165,30:28.9
4968483,9159918,Private room,,Seongsan-dong,41,5,2,1,39,2,37.560969,126.897902,41:00.2
6101842,22490063,Private room,,Seogyo-dong,0,,2,1,31,1,37.54901,126.921137,40:21.7
3133849,4847510,Private room,,Yeouido-dong,0,,1,1,88,1,37.517062,126.937311,08:50.0
2407051,12278113,Private room,,Singil-dong,0,,4,1,53,1,37.514698,126.920788,59:26.8
1803597,9289414,Private room,,Hapjeong-dong,0,,5,1,80,1,37.545929,126.917326,05:34.9
2479422,12278113,Private room,,Singil-dong,0,,4,1,88,1,37.514941,126.922343,28:29.4
12579313,40335176,Private room,,Singil-dong,0,,2,1,40,1,37.51496,126.924726,13:18.4
4305848,22199497,Private room,,Seogyo-dong,1,,2,1,35,2,37.553244,126.915191,23:41.7
7767631,40854257,Private room,,Yeouido-dong,0,,1,1,43,1,37.520768,126.936157,18:11.7
11702732,6415271,Private room,,Hapjeong-dong,1,,2,1,35,1,37.550629,126.909598,42:07.1
6364282,199611,Private room,,Hapjeong-dong,0,,2,1,12,1,37.546866,126.915189,20:27.7
4732037,22510964,Private room,,Seogyo-dong,0,,1,1,31,1,37.548673,126.920036,00:56.1
1802464,9289414,Private room,,Hapjeong-dong,1,,2,1,41,1,37.54499,126.916341,02:42.2
5236419,6553516,Private room,,Hapjeong-dong,6,4.5,1,1,16,3,37.55098,126.906084,52:08.5
2287483,11561248,Private room,,Hapjeong-dong,0,,1,1,39,1,37.547889,126.917333,33:52.9
4528106,23131779,Private room,,Seogyo-dong,7,5,2,1,35,1,37.549042,126.919031,20:20.7
10107657,51269828,Private room,,Hapjeong-dong,0,,3,1,57,1,37.549828,126.911019,34:47.9
6578142,23111832,Private room,,Mangwon-dong,1,,4,1,61,1,37.553507,126.908402,01:53.3
10978109,50704426,Private room,,Hapjeong-dong,0,,5,1,100,2,37.545789,126.91848,26:39.2
10842802,15404213,Private room,,Seogyo-dong,1,,3,1,35,2,37.549615,126.918356,24:03.0
4306895,22199497,Private room,,Seogyo-dong,0,,3,1,53,2,37.55387,126.91463,34:39.5
10179979,51356465,Private room,,Seogyo-dong,16,4.5,5,1,35,1,37.551936,126.917899,20:22.3
2052423,10516939,Private room,,Seogyo-dong,1,,1,1,43,1,37.552006,126.923847,09:55.4
